order_id,customer_id,Store_id,Date
OD00000699,c10699,st011,15/04/2015
OD00000700,c10700,st006,15/04/2015
OD00000701,c10701,st010,15/04/2015
OD00000702,c10702,st005,15/04/2015
OD00000703,c10703,st004,15/04/2015
OD00000704,c10704,st010,16/04/2015
OD00000705,c10705,st010,16/04/2015
OD00000706,c10706,st009,17/04/2015
OD00000707,c10707,st008,17/04/2015
OD00000708,c10708,st008,17/04/2015
OD00000709,c10709,st001,17/04/2015
OD00000710,c10710,st012,17/04/2015
OD00000711,c10711,st009,17/04/2015
OD00000712,c10712,st011,18/04/2015
OD00000713,c10713,st011,18/04/2015
OD00000714,c10714,st005,18/04/2015
OD00000715,c10715,st007,18/04/2015
OD00000716,c10716,st011,18/04/2015
OD00000717,c10717,st012,19/04/2015
OD00000718,c10718,st003,19/04/2015
OD00000719,c10719,st002,19/04/2015
OD00000720,c10720,st002,19/04/2015
OD00000721,c10721,st011,19/04/2015
OD00000722,c10722,st003,20/04/2015
OD00000723,c10723,st010,20/04/2015
OD00000724,c10724,st006,20/04/2015
OD00000725,c10725,st009,20/04/2015
OD00000726,c10726,st003,20/04/2015
OD00000727,c10727,st007,20/04/2015
OD00000728,c10728,st003,20/04/2015
OD00000729,c10729,st008,20/04/2015
OD00000730,c10730,st006,21/04/2015
OD00000731,c10731,st004,21/04/2015
OD00000732,c10732,st004,21/04/2015
OD00000733,c10733,st004,21/04/2015
OD00000734,c10734,st012,21/04/2015
OD00000735,c10735,st004,22/04/2015
OD00000736,c10736,st003,22/04/2015
OD00000737,c10737,st009,22/04/2015
OD00000738,c10738,st006,22/04/2015
OD00000739,c10739,st004,23/04/2015
OD00000740,c10740,st006,23/04/2015
OD00000741,c10741,st004,23/04/2015
OD00000742,c10742,st011,23/04/2015
OD00000743,c10743,st008,24/04/2015
OD00000744,c10744,st009,24/04/2015
OD00000745,c10745,st003,24/04/2015
OD00000746,c10746,st010,24/04/2015
OD00000747,c10747,st008,24/04/2015
OD00000748,c10748,st007,24/04/2015
OD00000749,c10749,st002,24/04/2015
OD00000750,c10750,st010,24/04/2015
OD00000751,c10751,st006,24/04/2015
OD00000752,c10752,st002,25/04/2015
OD00000753,c10753,st001,25/04/2015
OD00000754,c10754,st012,25/04/2015
OD00000755,c10755,st006,25/04/2015
OD00000756,c10756,st005,25/04/2015
OD00000757,c10757,st010,25/04/2015
OD00000758,c10758,st006,25/04/2015
OD00000759,c10759,st005,26/04/2015
OD00000760,c10760,st002,26/04/2015
OD00000761,c10761,st006,26/04/2015
OD00000762,c10762,st008,26/04/2015
OD00000763,c10763,st007,27/04/2015
OD00000764,c10764,st004,27/04/2015
OD00000765,c10765,st004,27/04/2015
OD00000766,c10766,st001,27/04/2015
OD00000767,c10767,st002,28/04/2015
OD00000768,c10768,st004,28/04/2015
OD00000769,c10769,st004,28/04/2015
OD00000770,c10770,st007,28/04/2015
OD00000771,c10771,st009,29/04/2015
OD00000772,c10772,st005,29/04/2015
OD00000773,c10773,st002,29/04/2015
OD00000774,c10774,st006,29/04/2015
OD00000775,c10775,st007,30/04/2015
OD00000776,c10776,st012,30/04/2015
OD00000777,c10777,st009,30/04/2015
OD00000778,c10778,st002,30/04/2015
OD00000779,c10779,st006,30/04/2015
OD00000780,c10780,st012,30/04/2015
OD00000781,c10781,st008,30/04/2015
OD00000782,c10782,st011,30/04/2015
OD00000783,c10783,st012,01/05/2015
OD00000784,c10784,st006,01/05/2015
OD00000785,c10785,st001,01/05/2015
OD00000786,c10786,st012,01/05/2015
OD00000787,c10787,st006,01/05/2015
OD00000788,c10788,st006,01/05/2015
OD00000789,c10789,st008,02/05/2015
OD00000790,c10790,st012,02/05/2015
OD00000791,c10791,st010,02/05/2015
OD00000792,c10792,st011,02/05/2015
OD00000793,c10793,st006,02/05/2015
OD00000794,c10794,st007,02/05/2015
OD00000795,c10795,st007,02/05/2015
OD00000796,c10796,st011,02/05/2015
OD00000797,c10797,st002,03/05/2015
OD00000798,c10798,st008,03/05/2015
OD00000799,c10799,st010,03/05/2015
OD00000800,c10800,st009,03/05/2015
OD00000801,c10801,st008,04/05/2015
OD00000802,c10802,st002,04/05/2015
OD00000803,c10803,st011,04/05/2015
OD00000804,c10804,st005,04/05/2015
OD00000805,c10805,st002,04/05/2015
OD00000806,c10806,st009,04/05/2015
OD00000807,c10807,st007,05/05/2015
OD00000808,c10808,st002,05/05/2015
OD00000809,c10809,st007,05/05/2015
OD00000810,c10810,st009,05/05/2015
OD00000811,c10811,st005,05/05/2015
OD00000812,c10812,st004,05/05/2015
OD00000813,c10813,st012,05/05/2015
OD00000814,c10814,st005,06/05/2015
OD00000815,c10815,st009,06/05/2015
OD00000816,c10816,st004,06/05/2015
OD00000817,c10817,st004,06/05/2015
OD00000818,c10818,st004,06/05/2015
OD00000819,c10819,st001,06/05/2015
OD00000820,c10820,st006,07/05/2015
OD00000821,c10821,st004,07/05/2015
OD00000822,c10822,st004,07/05/2015
OD00000823,c10823,st001,07/05/2015
OD00000824,c10824,st006,07/05/2015
OD00000825,c10825,st011,07/05/2015
OD00000826,c10826,st007,08/05/2015
OD00000827,c10827,st006,08/05/2015
OD00000828,c10828,st004,08/05/2015
OD00000829,c10829,st007,08/05/2015
OD00000830,c10830,st002,08/05/2015
OD00000831,c10831,st006,08/05/2015
OD00000832,c10832,st002,08/05/2015
OD00000833,c10833,st011,09/05/2015
OD00000834,c10834,st012,09/05/2015
OD00000835,c10835,st010,09/05/2015
OD00000836,c10836,st003,09/05/2015
OD00000837,c10837,st010,09/05/2015
OD00000838,c10838,st008,09/05/2015
OD00000839,c10839,st002,10/05/2015
OD00000840,c10840,st006,10/05/2015
OD00000841,c10841,st008,10/05/2015
OD00000842,c10842,st012,10/05/2015
OD00000843,c10843,st012,10/05/2015
OD00000844,c10844,st007,10/05/2015
OD00000845,c10845,st001,10/05/2015
OD00000846,c10846,st008,11/05/2015
OD00000847,c10847,st002,11/05/2015
OD00000848,c10848,st002,11/05/2015
OD00000849,c10849,st005,11/05/2015
OD00000850,c10850,st007,11/05/2015
OD00000851,c10851,st004,11/05/2015
OD00000852,c10852,st003,11/05/2015
OD00000853,c10853,st004,11/05/2015
OD00000854,c10854,st011,11/05/2015
OD00000855,c10855,st008,11/05/2015
OD00000856,c10856,st005,12/05/2015
OD00000857,c10857,st012,12/05/2015
OD00000858,c10858,st007,12/05/2015
OD00000859,c10859,st002,12/05/2015
OD00000860,c10860,st009,12/05/2015
OD00000861,c10861,st004,12/05/2015
OD00000862,c10862,st011,12/05/2015
OD00000863,c10863,st007,13/05/2015
OD00000864,c10864,st011,13/05/2015
OD00000865,c10865,st008,13/05/2015
OD00000866,c10866,st008,13/05/2015
OD00000867,c10867,st012,13/05/2015
OD00000868,c10868,st008,13/05/2015
OD00000869,c10869,st004,14/05/2015
OD00000870,c10870,st006,14/05/2015
OD00000871,c10871,st012,14/05/2015
OD00000872,c10872,st011,14/05/2015
OD00000873,c10873,st007,14/05/2015
OD00000874,c10874,st004,14/05/2015
OD00000875,c10875,st006,14/05/2015
OD00000876,c10876,st011,14/05/2015
OD00000877,c10877,st008,14/05/2015
OD00000878,c10878,st003,14/05/2015
OD00000879,c10879,st009,15/05/2015
OD00000880,c10880,st010,15/05/2015
OD00000881,c10881,st010,15/05/2015
OD00000882,c10882,st009,15/05/2015
OD00000883,c10883,st006,15/05/2015
OD00000884,c10884,st002,15/05/2015
OD00000885,c10885,st008,15/05/2015
OD00000886,c10886,st006,15/05/2015
OD00000887,c10887,st005,17/05/2015
OD00000888,c10888,st003,17/05/2015
OD00000889,c10889,st004,17/05/2015
OD00000890,c10890,st001,17/05/2015
OD00000891,c10891,st010,17/05/2015
OD00000892,c10892,st012,17/05/2015
OD00000893,c10893,st001,18/05/2015
OD00000894,c10894,st011,18/05/2015
OD00000895,c10895,st006,18/05/2015
OD00000896,c10896,st002,18/05/2015
OD00000897,c10897,st005,18/05/2015
OD00000898,c10898,st003,18/05/2015
OD00000899,c10899,st004,19/05/2015
OD00000900,c10900,st011,19/05/2015
OD00000901,c10901,st010,19/05/2015
OD00000902,c10902,st002,19/05/2015
OD00000903,c10903,st001,19/05/2015
OD00000904,c10904,st005,19/05/2015
OD00000905,c10905,st004,19/05/2015
OD00000906,c10906,st003,20/05/2015
OD00000907,c10907,st003,20/05/2015
OD00000908,c10908,st011,20/05/2015
OD00000909,c10909,st005,20/05/2015
OD00000910,c10910,st006,20/05/2015
OD00000911,c10911,st007,20/05/2015
OD00000912,c10912,st001,20/05/2015
OD00000913,c10913,st005,20/05/2015
OD00000914,c10914,st001,20/05/2015
OD00000915,c10915,st004,20/05/2015
OD00000916,c10916,st010,21/05/2015
OD00000917,c10917,st007,21/05/2015
OD00000918,c10918,st001,21/05/2015
OD00000919,c10919,st001,21/05/2015
OD00000920,c10920,st012,21/05/2015
OD00000921,c10921,st005,21/05/2015
OD00000922,c10922,st003,21/05/2015
OD00000923,c10923,st011,21/05/2015
OD00000924,c10924,st005,22/05/2015
OD00000925,c10925,st004,22/05/2015
OD00000926,c10926,st010,22/05/2015
OD00000927,c10927,st009,22/05/2015
OD00000928,c10928,st007,22/05/2015
OD00000929,c10929,st009,22/05/2015
OD00000930,c10930,st004,22/05/2015
OD00000931,c10931,st011,23/05/2015
OD00000932,c10932,st002,23/05/2015
OD00000933,c10933,st005,23/05/2015
OD00000934,c10934,st002,23/05/2015
OD00000935,c10935,st004,23/05/2015
OD00000936,c10936,st005,23/05/2015
OD00000937,c10937,st002,23/05/2015
OD00000938,c10938,st001,23/05/2015
OD00000939,c10939,st001,24/05/2015
OD00000940,c10940,st002,24/05/2015
OD00000941,c10941,st004,24/05/2015
OD00000942,c10942,st010,24/05/2015
OD00000943,c10943,st008,24/05/2015
OD00000944,c10944,st009,24/05/2015
OD00000945,c10945,st002,24/05/2015
OD00000946,c10946,st012,24/05/2015
OD00000947,c10947,st011,25/05/2015
OD00000948,c10948,st011,25/05/2015
OD00000949,c10949,st010,25/05/2015
OD00000950,c10950,st009,25/05/2015
OD00000951,c10951,st005,25/05/2015
OD00000952,c10952,st002,25/05/2015
OD00000953,c10953,st007,25/05/2015
OD00000954,c10954,st008,25/05/2015
OD00000955,c10955,st003,26/05/2015
OD00000956,c10956,st005,26/05/2015
OD00000957,c10957,st012,26/05/2015
OD00000958,c10958,st012,26/05/2015
OD00000959,c10959,st008,27/05/2015
OD00000960,c10960,st004,27/05/2015
OD00000961,c10961,st001,27/05/2015
OD00000962,c10962,st008,27/05/2015
OD00000963,c10963,st007,27/05/2015
OD00000964,c10964,st010,27/05/2015
OD00000965,c10965,st010,27/05/2015
OD00000966,c10966,st012,27/05/2015
OD00000967,c10967,st011,27/05/2015
OD00000968,c10968,st012,28/05/2015
OD00000969,c10969,st002,28/05/2015
OD00000970,c10970,st007,28/05/2015
OD00000971,c10971,st010,28/05/2015
OD00000972,c10972,st012,28/05/2015
OD00000973,c10973,st003,28/05/2015
OD00000974,c10974,st009,28/05/2015
OD00000975,c10975,st001,28/05/2015
OD00000976,c10976,st004,28/05/2015
OD00000977,c10977,st010,29/05/2015
OD00000978,c10978,st008,29/05/2015
OD00000979,c10979,st006,29/05/2015
OD00000980,c10980,st004,29/05/2015
OD00000981,c10981,st004,29/05/2015
OD00000982,c10982,st002,29/05/2015
OD00000983,c10983,st010,29/05/2015
OD00000984,c10984,st007,29/05/2015
OD00000985,c10985,st001,29/05/2015
OD00000986,c10986,st003,29/05/2015
OD00000987,c10987,st008,29/05/2015
OD00000988,c10988,st004,30/05/2015
OD00000989,c10989,st011,30/05/2015
OD00000990,c10990,st010,30/05/2015
OD00000991,c10991,st008,30/05/2015
OD00000992,c10992,st008,30/05/2015
OD00000993,c10993,st011,30/05/2015
OD00000994,c10994,st005,30/05/2015
OD00000995,c10995,st002,30/05/2015
OD00000996,c10996,st012,30/05/2015
OD00000997,c10997,st002,30/05/2015
OD00000998,c10998,st012,31/05/2015
OD00000999,c10999,st010,31/05/2015
OD00001000,c11000,st005,31/05/2015
OD00001001,c11001,st010,31/05/2015
OD00001002,c11002,st006,31/05/2015
OD00001003,c11003,st010,31/05/2015
OD00001004,c11004,st010,31/05/2015
OD00001005,c11005,st005,31/05/2015
OD00001006,c11006,st004,31/05/2015
OD00001007,c11007,st010,31/05/2015
OD00001008,c11008,st011,31/05/2015
OD00001009,c11009,st010,01/06/2015
OD00001010,c11010,st003,01/06/2015
OD00001011,c11011,st005,01/06/2015
OD00001012,c11012,st004,01/06/2015
OD00001013,c11013,st006,01/06/2015
OD00001014,c11014,st010,02/06/2015
OD00001015,c11015,st010,02/06/2015
OD00001016,c11016,st004,02/06/2015
OD00001017,c11017,st008,02/06/2015
OD00001018,c11018,st003,02/06/2015
OD00001019,c11019,st004,02/06/2015
OD00001020,c11020,st005,02/06/2015
OD00001021,c11021,st004,03/06/2015
OD00001022,c11022,st012,03/06/2015
OD00001023,c11023,st007,03/06/2015
OD00001024,c11024,st001,03/06/2015
OD00001025,c11025,st008,03/06/2015
OD00001026,c11026,st003,03/06/2015
OD00001027,c11027,st010,04/06/2015
OD00001028,c11028,st001,04/06/2015
OD00001029,c11029,st002,04/06/2015
OD00001030,c11030,st009,05/06/2015
OD00001031,c11031,st002,05/06/2015
OD00001032,c11032,st008,05/06/2015
OD00001033,c11033,st001,05/06/2015
OD00001034,c11034,st011,06/06/2015
OD00001035,c11035,st007,06/06/2015
OD00001036,c11036,st006,07/06/2015
OD00001037,c11037,st009,07/06/2015
OD00001038,c11038,st003,07/06/2015
OD00001039,c11039,st006,07/06/2015
OD00001040,c11040,st005,07/06/2015
OD00001041,c11041,st005,07/06/2015
OD00001042,c11042,st008,07/06/2015
OD00001043,c11043,st006,07/06/2015
OD00001044,c11044,st004,07/06/2015
OD00001045,c11045,st005,07/06/2015
OD00001046,c11046,st010,08/06/2015
OD00001047,c11047,st002,08/06/2015
OD00001048,c11048,st011,08/06/2015
OD00001049,c11049,st004,08/06/2015
OD00001050,c11050,st003,08/06/2015
OD00001051,c11051,st010,08/06/2015
OD00001052,c11052,st004,09/06/2015
OD00001053,c11053,st007,09/06/2015
OD00001054,c11054,st006,09/06/2015
OD00001055,c11055,st003,09/06/2015
OD00001056,c11056,st012,09/06/2015
OD00001057,c11057,st004,09/06/2015
OD00001058,c11058,st010,09/06/2015
OD00001059,c11059,st008,09/06/2015
OD00001060,c11060,st007,09/06/2015
OD00001061,c11061,st007,09/06/2015
OD00001062,c11062,st007,10/06/2015
OD00001063,c11063,st006,10/06/2015
OD00001064,c11064,st004,10/06/2015
OD00001065,c11065,st005,11/06/2015
OD00001066,c11066,st011,11/06/2015
OD00001067,c11067,st005,11/06/2015
OD00001068,c11068,st003,11/06/2015
OD00001069,c11069,st007,11/06/2015
OD00001070,c11070,st011,11/06/2015
OD00001071,c11071,st012,11/06/2015
OD00001072,c11072,st001,11/06/2015
OD00001073,c11073,st007,11/06/2015
OD00001074,c11074,st002,11/06/2015
OD00001075,c11075,st011,11/06/2015
OD00001076,c11076,st007,12/06/2015
OD00001077,c11077,st011,12/06/2015
OD00001078,c11078,st007,12/06/2015
OD00001079,c11079,st005,12/06/2015
OD00001080,c11080,st004,12/06/2015
OD00001081,c11081,st010,12/06/2015
OD00001082,c11082,st011,12/06/2015
OD00001083,c11083,st007,12/06/2015
OD00001084,c11084,st007,13/06/2015
OD00001085,c11085,st005,13/06/2015
OD00001086,c11086,st012,13/06/2015
OD00001087,c11087,st003,13/06/2015
OD00001088,c11088,st010,14/06/2015
OD00001089,c11089,st001,14/06/2015
OD00001090,c11090,st010,14/06/2015
OD00001091,c11091,st012,14/06/2015
OD00001092,c11092,st001,14/06/2015
OD00001093,c11093,st002,14/06/2015
OD00001094,c11094,st009,14/06/2015
OD00001095,c11095,st009,14/06/2015
OD00001096,c11096,st011,15/06/2015
OD00001097,c11097,st011,15/06/2015
OD00001098,c11098,st010,15/06/2015
OD00001099,c11099,st006,16/06/2015
OD00001100,c11100,st006,16/06/2015
OD00001101,c11101,st003,16/06/2015
OD00001102,c11102,st010,16/06/2015
OD00001103,c11103,st001,16/06/2015
OD00001104,c11104,st001,17/06/2015
OD00001105,c11105,st004,17/06/2015
OD00001106,c11106,st001,17/06/2015
OD00001107,c11107,st008,17/06/2015
OD00001108,c11108,st008,17/06/2015
OD00001109,c11109,st005,17/06/2015
OD00001110,c11110,st007,17/06/2015
OD00001111,c11111,st010,17/06/2015
OD00001112,c11112,st001,17/06/2015
OD00001113,c11113,st011,17/06/2015
OD00001114,c11114,st011,18/06/2015
OD00001115,c11115,st012,18/06/2015
OD00001116,c11116,st002,18/06/2015
OD00001117,c11117,st003,18/06/2015
OD00001118,c11118,st008,18/06/2015
OD00001119,c11119,st001,18/06/2015
OD00001120,c11120,st011,19/06/2015
OD00001121,c11121,st005,19/06/2015
OD00001122,c11122,st005,19/06/2015
OD00001123,c11123,st011,19/06/2015
OD00001124,c11124,st002,19/06/2015
OD00001125,c11125,st002,19/06/2015
OD00001126,c11126,st001,19/06/2015
OD00001127,c11127,st003,20/06/2015
OD00001128,c11128,st010,20/06/2015
OD00001129,c11129,st012,20/06/2015
OD00001130,c11130,st001,20/06/2015
OD00001131,c11131,st006,20/06/2015
OD00001132,c11132,st001,20/06/2015
OD00001133,c11133,st001,20/06/2015
OD00001134,c11134,st002,20/06/2015
OD00001135,c11135,st006,20/06/2015
OD00001136,c11136,st002,20/06/2015
OD00001137,c11137,st005,20/06/2015
OD00001138,c11138,st001,20/06/2015
OD00001139,c11139,st008,21/06/2015
OD00001140,c11140,st011,21/06/2015
OD00001141,c11141,st009,21/06/2015
OD00001142,c11142,st003,21/06/2015
OD00001143,c11143,st001,22/06/2015
OD00001144,c11144,st002,22/06/2015
OD00001145,c11145,st003,22/06/2015
OD00001146,c11146,st008,22/06/2015
OD00001147,c11147,st004,22/06/2015
OD00001148,c11148,st005,22/06/2015
OD00001149,c11149,st004,23/06/2015
OD00001150,c11150,st010,23/06/2015
OD00001151,c11151,st011,23/06/2015
OD00001152,c11152,st005,23/06/2015
OD00001153,c11153,st009,23/06/2015
OD00001154,c11154,st006,23/06/2015
OD00001155,c11155,st004,23/06/2015
OD00001156,c11156,st012,24/06/2015
OD00001157,c11157,st010,24/06/2015
OD00001158,c11158,st011,24/06/2015
OD00001159,c11159,st001,24/06/2015
OD00001160,c11160,st012,24/06/2015
OD00001161,c11161,st010,25/06/2015
OD00001162,c11162,st010,25/06/2015
OD00001163,c11163,st006,25/06/2015
OD00001164,c11164,st009,25/06/2015
OD00001165,c11165,st001,25/06/2015
OD00001166,c11166,st004,25/06/2015
OD00001167,c11167,st007,25/06/2015
OD00001168,c11168,st007,25/06/2015
OD00001169,c11169,st002,25/06/2015
OD00001170,c11170,st006,26/06/2015
OD00001171,c11171,st003,26/06/2015
OD00001172,c11172,st005,27/06/2015
OD00001173,c11173,st002,27/06/2015
OD00001174,c11174,st008,27/06/2015
OD00001175,c11175,st012,27/06/2015
OD00001176,c11176,st001,27/06/2015
OD00001177,c11177,st012,27/06/2015
OD00001178,c11178,st005,27/06/2015
OD00001179,c11179,st010,27/06/2015
OD00001180,c11180,st010,27/06/2015
OD00001181,c11181,st007,27/06/2015
OD00001182,c11182,st002,28/06/2015
OD00001183,c11183,st012,28/06/2015
OD00001184,c11184,st006,28/06/2015
OD00001185,c11185,st003,28/06/2015
OD00001186,c11186,st006,28/06/2015
OD00001187,c11187,st005,28/06/2015
OD00001188,c11188,st004,28/06/2015
OD00001189,c11189,st002,28/06/2015
OD00001190,c11190,st004,28/06/2015
OD00001191,c11191,st005,28/06/2015
OD00001192,c11192,st012,28/06/2015
OD00001193,c11193,st012,28/06/2015
OD00001194,c11194,st005,29/06/2015
OD00001195,c11195,st003,29/06/2015
OD00001196,c11196,st005,29/06/2015
OD00001197,c11197,st012,29/06/2015
OD00001198,c11198,st004,29/06/2015
OD00001199,c11199,st002,29/06/2015
OD00001200,c11200,st011,30/06/2015
OD00001201,c11201,st007,30/06/2015
OD00001202,c11202,st009,30/06/2015
OD00001203,c11203,st008,30/06/2015
OD00001204,c11204,st004,01/07/2015
OD00001205,c11205,st005,01/07/2015
OD00001206,c11206,st004,01/07/2015
OD00001207,c11207,st003,01/07/2015
OD00001208,c11208,st005,01/07/2015
OD00001209,c11209,st001,01/07/2015
OD00001210,c11210,st004,01/07/2015
OD00001211,c11211,st006,01/07/2015
OD00001212,c11212,st008,01/07/2015
OD00001213,c11213,st001,01/07/2015
OD00001214,c11214,st003,01/07/2015
OD00001215,c11215,st004,02/07/2015
OD00001216,c11216,st011,02/07/2015
OD00001217,c11217,st012,02/07/2015
OD00001218,c11218,st001,02/07/2015
OD00001219,c11219,st008,02/07/2015
OD00001220,c11220,st012,02/07/2015
OD00001221,c11221,st004,03/07/2015
OD00001222,c11222,st004,03/07/2015
OD00001223,c11223,st011,03/07/2015
OD00001224,c11224,st008,03/07/2015
OD00001225,c11225,st012,03/07/2015
OD00001226,c11226,st011,03/07/2015
OD00001227,c11227,st002,03/07/2015
OD00001228,c11228,st001,03/07/2015
OD00001229,c11229,st007,03/07/2015
OD00001230,c11230,st008,04/07/2015
OD00001231,c11231,st010,04/07/2015
OD00001232,c11232,st004,04/07/2015
OD00001233,c11233,st004,04/07/2015
OD00001234,c11234,st008,05/07/2015
OD00001235,c11235,st003,05/07/2015
OD00001236,c11236,st004,05/07/2015
OD00001237,c11237,st001,05/07/2015
OD00001238,c11238,st006,05/07/2015
OD00001239,c11239,st012,06/07/2015
OD00001240,c11240,st011,06/07/2015
OD00001241,c11241,st010,06/07/2015
OD00001242,c11242,st003,06/07/2015
OD00001243,c11243,st004,07/07/2015
OD00001244,c11244,st008,07/07/2015
OD00001245,c11245,st008,07/07/2015
OD00001246,c11246,st011,07/07/2015
OD00001247,c11247,st002,07/07/2015
OD00001248,c11248,st003,07/07/2015
OD00001249,c11249,st001,07/07/2015
